# Wavelength (nm) - Transmission
1.431794425432665548e+03 6.366335215446436990e-01
1.431801584422690212e+03 7.014461046908382347e-01
1.431808743448510086e+03 7.207684190742963404e-01
1.431815902510124715e+03 7.136770569131880571e-01
1.431823061607535010e+03 6.906019371398048889e-01
1.431830220740741197e+03 6.557070616829193677e-01
1.431837379909742594e+03 5.995273002022231124e-01
1.431844539114540112e+03 5.004410730698188869e-01
1.431851698355133749e+03 3.420392109035635952e-01
1.431858857631523733e+03 1.687056536781260663e-01
1.431866016943710292e+03 7.971277025418288531e-02
1.431873176291693426e+03 1.214183576714072677e-01
1.431880335675473134e+03 2.104362399486334190e-01
1.431887495095050099e+03 2.320556844538418095e-01
1.431894654550424093e+03 1.712416384492080612e-01
1.431901814041595571e+03 8.768304573617735631e-02
1.431908973568564534e+03 3.412424563653167903e-02
1.431916133131331435e+03 3.228999355514189373e-02
1.431923292729896048e+03 8.808123642914555962e-02
1.431930452364258599e+03 1.993021069903074260e-01
1.431937612034419544e+03 3.387431440703225216e-01
1.431944771740378883e+03 4.625216446892074229e-01
1.431951931482137297e+03 5.539804952599035603e-01
1.431959091259693878e+03 6.083874968139900696e-01
1.431966251073049762e+03 6.229442102348501376e-01
1.431973410922204948e+03 5.859064496965351587e-01
1.431980570807159211e+03 5.077875426659802516e-01
1.431987730727912776e+03 4.707342532543841163e-01
1.431994890684466327e+03 5.289401515566574119e-01
1.432002050676819863e+03 6.092189682417454843e-01
1.432009210704973157e+03 6.433395192588116096e-01
1.432016370768926890e+03 6.269010968907475778e-01
1.432023530868680837e+03 5.556319470200092869e-01
1.432030691004235905e+03 4.057995592384915917e-01
1.432037851175591186e+03 2.076906968087906535e-01
1.432045011382747589e+03 1.004902753868638365e-01
1.432052171625705114e+03 1.731090359086981945e-01
1.432059331904463988e+03 3.654342739395671780e-01
1.432066492219024212e+03 5.566554621413489778e-01
1.432073652569386013e+03 6.819119836779742316e-01
1.432080812955549845e+03 7.539201201520646656e-01
1.432087973377515709e+03 7.958339221236294669e-01
1.432095133835283605e+03 8.214605967147995402e-01
1.432102294328853986e+03 8.374231987341482775e-01
1.432109454858226854e+03 8.476927511763181489e-01
1.432116615423402891e+03 8.545319347113999875e-01
1.432123776024381414e+03 8.591112422148161620e-01
1.432130936661163105e+03 8.615500204251969052e-01
1.432138097333747965e+03 8.621390410845647390e-01
1.432145258042136447e+03 8.611126978150631661e-01
1.432152418786328326e+03 8.584951368053936882e-01
1.432159579566324282e+03 8.542660400420496458e-01
1.432166740382124090e+03 8.482268630765106288e-01
1.432173901233728202e+03 8.401018219919498264e-01
1.432181062121136392e+03 8.288836383097590854e-01
1.432188223044349570e+03 8.132443323891963560e-01
1.432195384003367053e+03 7.904936249569595175e-01
1.432202544998189751e+03 7.562391024319103927e-01
1.432209706028817209e+03 7.008573358231011685e-01
1.432216867095249881e+03 6.065023476959494619e-01
1.432224028197488224e+03 4.500311468508758073e-01
1.432231189335532008e+03 2.513071616707191480e-01
1.432238350509381462e+03 1.048173616589344465e-01
1.432245511719037040e+03 1.238774651302152890e-01
1.432252672964498970e+03 2.849822434595270515e-01
1.432259834245766797e+03 4.567291488455042514e-01
1.432266995562841430e+03 5.679185621837390396e-01
1.432274156915722642e+03 6.157866072574149641e-01
1.432281318304410661e+03 6.211409473662595770e-01
1.432288479728905713e+03 6.059814651502726246e-01
1.432295641189208027e+03 5.894087978553268492e-01
1.432302802685317602e+03 5.726606341788518240e-01
1.432309964217234892e+03 5.387842224195880103e-01
1.432317125784959899e+03 4.747972112115821930e-01
1.432324287388492621e+03 3.733534237194913730e-01
1.432331449027833742e+03 2.403255645696680820e-01
1.432338610702983260e+03 1.071680492331199552e-01
1.432345772413940722e+03 2.866855662833696361e-02
1.432352934160707264e+03 8.682419212491354621e-03
1.432360095943282431e+03 2.828450475025932886e-02
1.432367257761666679e+03 8.160126049137249316e-02
1.432374419615860234e+03 1.375213362482317070e-01
1.432381581505862869e+03 1.604168055976405993e-01
1.432388743431675493e+03 1.427497590715673670e-01
1.432395905393297198e+03 9.993304403295455440e-02
1.432403067390729348e+03 5.463626036084045373e-02
1.432410229423971259e+03 2.140469976382412473e-02
1.432417391493023615e+03 5.447580607721734525e-03
1.432424553597886188e+03 8.459756207541918680e-04
1.432431715738559660e+03 6.951486490438689219e-05
1.432438877915043804e+03 5.689818998024291021e-06
1.432446040127338847e+03 8.318248835088019226e-05
1.432453202375445017e+03 1.062942278211324301e-03
1.432460364659362767e+03 7.072134569707646395e-03
1.432467526979091645e+03 2.567372324410632095e-02
1.432474689334632558e+03 6.035266698659857987e-02
1.432481851725985280e+03 1.027387909933877852e-01
1.432489014153149810e+03 1.304448826117868554e-01
1.432496176616126832e+03 1.229672509745175502e-01
1.432503339114916116e+03 8.239584341381854526e-02
1.432510501649518119e+03 4.894436057816442531e-02
1.432517664219932612e+03 5.817584395139847875e-02
1.432524826826160279e+03 8.301455322513491553e-02
1.432531989468200891e+03 7.614345653852933049e-02
1.432539152146055130e+03 4.177387942269084053e-02
1.432546314859722543e+03 1.386431009433661266e-02
1.432553477609203583e+03 3.971012368876272736e-03
1.432560640394498478e+03 1.004542416654231711e-02
1.432567803215607682e+03 4.117859833562809158e-02
1.432574966072530742e+03 1.116068795209775311e-01
1.432582128965268566e+03 2.152110330944818073e-01
1.432589291893820473e+03 3.223706639533740481e-01
1.432596454858187371e+03 4.127576476627208280e-01
1.432603617858369034e+03 4.741931895301918498e-01
1.432610780894366144e+03 5.174876331837079402e-01
1.432617943966178018e+03 5.621172237706664188e-01
1.432625107073805793e+03 5.998484660941441060e-01
1.432632270217249015e+03 6.135376523643335522e-01
1.432639433396508139e+03 5.985444156101994428e-01
1.432646596611583163e+03 5.462532227273038110e-01
1.432653759862474089e+03 4.406535864880078424e-01
1.432660923149181599e+03 2.860652758377889571e-01
1.432668086471705465e+03 1.310057736316269650e-01
1.432675249830046596e+03 5.962425431646355134e-02
1.432682413224204083e+03 9.898711588522253468e-02
1.432689576654178609e+03 1.904386477027801283e-01
1.432696740119970855e+03 2.730128504056912320e-01
1.432703903621580139e+03 3.580709828316931964e-01
1.432711067159007143e+03 4.303163792394565368e-01
1.432718230732251641e+03 4.791589678716122735e-01
1.432725394341314313e+03 5.590980516906103315e-01
1.432732557986194934e+03 6.614849037063783577e-01
1.432739721666894184e+03 7.422886368052268313e-01
1.432746885383411836e+03 7.911744820874271333e-01
1.432754049135748119e+03 8.206309227398846939e-01
1.432761212923903258e+03 8.389305459279021715e-01
1.432768376747877483e+03 8.507573493831968037e-01
1.432775540607671019e+03 8.595287324454685685e-01
1.432782704503283639e+03 8.671685330064845543e-01
1.432789868434716027e+03 8.721529572350785742e-01
1.432797032401967954e+03 8.716933763140886082e-01
1.432804196405039875e+03 8.660441582771066793e-01
1.432811360443932017e+03 8.638602533940715755e-01
1.432818524518644381e+03 8.709294250200301235e-01
1.432825688629177421e+03 8.779543327183629842e-01
1.432832852775530910e+03 8.793397275467929042e-01
1.432840016957705075e+03 8.770111744186068758e-01
1.432847181175700371e+03 8.719935943462788774e-01
1.432854345429517025e+03 8.634968150899582362e-01
1.432861509719154810e+03 8.501913122156258273e-01
1.432868674044614409e+03 8.296530483576392001e-01
1.432875838405895138e+03 7.989841698238733247e-01
1.432883002802998362e+03 7.521014970105797115e-01
1.432890167235923400e+03 6.781028701828681893e-01
1.432897331704670705e+03 5.585318232488870605e-01
1.432904496209240733e+03 3.796298185984188223e-01
1.432911660749633029e+03 1.827551451183548892e-01
1.432918825325848275e+03 1.014322118711791787e-01
1.432925989937886243e+03 1.612774045028354530e-01
1.432933154585747388e+03 2.205084311417923604e-01
1.432940319269432166e+03 1.917518448230067785e-01
1.432947483988940348e+03 1.439726889952756550e-01
1.432954648744272163e+03 1.778813018642991239e-01
1.432961813535427837e+03 3.093533790083788926e-01
1.432968978362407597e+03 4.739815505642482885e-01
1.432976143225211445e+03 6.062731069065380174e-01
1.432983308123840061e+03 7.029108165953752430e-01
1.432990473058292764e+03 7.698411259965276532e-01
1.432997638028570236e+03 8.148684887299495472e-01
1.433004803034673159e+03 8.438622129211590384e-01
1.433011968076600851e+03 8.613090061822634702e-01
1.433019133154353767e+03 8.730190201023013685e-01
1.433026298267932589e+03 8.851633106823957320e-01
1.433033463417336634e+03 8.956065197571057013e-01
1.433040628602566585e+03 9.021739886796696917e-01
1.433047793823622669e+03 9.056511918326189958e-01
1.433054959080505114e+03 9.069175628802332856e-01
1.433062124373213692e+03 9.058171661019012166e-01
1.433069289701748858e+03 9.012580062148620730e-01
1.433076455066110611e+03 8.912187306821565125e-01
1.433083620466299408e+03 8.739755808563045569e-01
1.433090785902315474e+03 8.498329347601818462e-01
1.433097951374158811e+03 8.220809785254898916e-01
1.433105116881829190e+03 7.976770376559720876e-01
1.433112282425327521e+03 7.788496983344952440e-01
1.433119448004653577e+03 7.742788086681011706e-01
1.433126613619807586e+03 7.765304183175055774e-01
1.433133779270789773e+03 7.564391794991847107e-01
1.433140944957600595e+03 6.918565363203734719e-01
1.433148110680239597e+03 5.737531489037061005e-01
1.433155276438707233e+03 4.109273236804592000e-01
1.433162442233003731e+03 2.458654797247726842e-01
1.433169608063129544e+03 1.309092217257039337e-01
1.433176773929084675e+03 1.627083160883351365e-01
1.433183939830868894e+03 3.527358026054512319e-01
1.433191105768483112e+03 5.626538171089712215e-01
1.433198271741926874e+03 7.100055383324684888e-01
1.433205437751200634e+03 7.955309323555074252e-01
1.433212603796304393e+03 8.449127192574865663e-01
1.433219769877238377e+03 8.748555771629087374e-01
1.433226935994003270e+03 8.941629301087739012e-01
1.433234102146598389e+03 9.068928394552386862e-01
1.433241268335024643e+03 9.152975795037594509e-01
1.433248434559281804e+03 9.201242387134103140e-01
1.433255600819370329e+03 9.213581142137947655e-01
1.433262767115289989e+03 9.189232536914794247e-01
1.433269933447041467e+03 9.151435194464931921e-01
1.433277099814624762e+03 9.145725784973353090e-01
1.433284266218039647e+03 9.175861842828862969e-01
1.433291432657286805e+03 9.219021623381695729e-01
1.433298599132366462e+03 9.263948178930054844e-01
1.433305765643278164e+03 9.294756670090211781e-01
1.433312932190022821e+03 9.317989221316242965e-01
1.433320098772600204e+03 9.346605348540348857e-01
1.433327265391010542e+03 9.369114134340326139e-01
1.433334432045254061e+03 9.379686914606717441e-01
1.433341598735330990e+03 9.390823968823545087e-01
1.433348765461241783e+03 9.401294247228046963e-01
1.433355932222985984e+03 9.401281275214919964e-01
1.433363099020563823e+03 9.390133760712821021e-01
1.433370265853975980e+03 9.368908788806851184e-01
1.433377432723222455e+03 9.333646761718974449e-01
1.433384599628303249e+03 9.277186751210448890e-01
1.433391766569219044e+03 9.189904543060524178e-01
1.433398933545969157e+03 9.050697784978678495e-01
1.433406100558554499e+03 8.822070180264991457e-01
1.433413267606974614e+03 8.439424775048798288e-01
1.433420434691230639e+03 7.790552776465888840e-01
1.433427601811321892e+03 6.602879422318994607e-01
1.433434768967248829e+03 4.620327149746963902e-01
1.433441936159011448e+03 2.674542677332945040e-01
1.433449103386610432e+03 2.857513408018578782e-01
1.433456270650045326e+03 4.967827720063372476e-01
1.433463437949317040e+03 6.919454687827544248e-01
1.433470605284424892e+03 8.046852410661549104e-01
1.433477772655369790e+03 8.626987748209131723e-01
1.433484940062151736e+03 8.938315849988174300e-01
1.433492107504770502e+03 9.117304557508079110e-01
1.433499274983226769e+03 9.226826679500909067e-01
1.433506442497520311e+03 9.295364180760965489e-01
1.433513610047651810e+03 9.338644311515454932e-01
1.433520777633621037e+03 9.364107971382862328e-01
1.433527945255427994e+03 9.375851052988011247e-01
1.433535112913073590e+03 9.375375362196125550e-01
1.433542280606557370e+03 9.362643767234812842e-01
1.433549448335879561e+03 9.336178095683445033e-01
1.433556616101040618e+03 9.290978707785459978e-01
1.433563783902040541e+03 9.217476090052250104e-01
1.433570951738879558e+03 9.095589143182245540e-01
1.433578119611558350e+03 8.886571133864258343e-01
1.433585287520076008e+03 8.518687214338658276e-01
1.433592455464433442e+03 7.931630626089258840e-01
1.433599623444630879e+03 7.247810834793095847e-01
1.433606791460668092e+03 6.963977519910680147e-01
1.433613959512545534e+03 7.327175708724038561e-01
1.433621127600262980e+03 7.938742250858276117e-01
1.433628295723821338e+03 8.410528467884524906e-01
1.433635463883220382e+03 8.644560902368153554e-01
1.433642632078460338e+03 8.697162257993868995e-01
1.433649800309541206e+03 8.608948920604223565e-01
1.433656968576463214e+03 8.342302855435284048e-01
1.433664136879227044e+03 7.716432757519329222e-01
1.433671305217832241e+03 6.413618828882682310e-01
1.433678473592279261e+03 4.569283449124530438e-01
1.433685642002568329e+03 3.447824874426757003e-01
1.433692810448699220e+03 4.227774808977420862e-01
1.433699978930673069e+03 5.818826775269678730e-01
1.433707147448488740e+03 6.635007114351076929e-01
1.433714316002147370e+03 6.337202046622404383e-01
1.433721484591648959e+03 4.983082980856173849e-01
1.433728653216993280e+03 3.336809892637134234e-01
1.433735821878181014e+03 3.116143990309481748e-01
1.433742990575212161e+03 3.915108963334088532e-01
1.433750159308086950e+03 3.952425460819407044e-01
1.433757328076805379e+03 2.960241059701637090e-01
1.433764496881367677e+03 1.932451330078110985e-01
1.433771665721774070e+03 1.816876539314816741e-01
1.433778834598025014e+03 2.900694485005561041e-01
1.433786003510120054e+03 4.605520109715863786e-01
1.433793172458060099e+03 6.056597181214000702e-01
1.433800341441844694e+03 7.103002986704369803e-01
1.433807510461474521e+03 7.855292016353199180e-01
1.433814679516949582e+03 8.358499259029933404e-01
1.433821848608269875e+03 8.667097750802030820e-01
1.433829017735435855e+03 8.867812418865561597e-01
1.433836186898447068e+03 9.003453640686391868e-01
1.433843356097304650e+03 9.097252217283835485e-01
1.433850525332008374e+03 9.162344850097068338e-01
1.433857694602558013e+03 9.207558618002072981e-01
1.433864863908954476e+03 9.236183652880322059e-01
1.433872033251197308e+03 9.248674081020729076e-01
1.433879202629286965e+03 9.238456330678226358e-01
1.433886372043223673e+03 9.210831218392946385e-01
1.433893541493007660e+03 9.197656426019162890e-01
1.433900710978638699e+03 9.197905077128625262e-01
1.433907880500117244e+03 9.174903318744305203e-01
1.433915050057443523e+03 9.113609480094404525e-01
1.433922219650617990e+03 9.007519681700861813e-01
1.433929389279640191e+03 8.828490828740371832e-01
1.433936558944510807e+03 8.507978967587277452e-01
1.433943728645229612e+03 7.884753071648235023e-01
1.433950898381797288e+03 6.654220059410509425e-01
1.433958068154213379e+03 4.702339643535119462e-01
1.433965237962479023e+03 3.122431275255560523e-01
1.433972407806593537e+03 3.364449029300181637e-01
1.433979577686556922e+03 5.113751331685154611e-01
1.433986747602370087e+03 6.860779781353198992e-01
1.433993917554033033e+03 7.857432510797630609e-01
1.434001087541545985e+03 8.293451386145651583e-01
1.434008257564908490e+03 8.392307051513900884e-01
1.434015427624121685e+03 8.170168693155855921e-01
1.434022597719184887e+03 7.447392188305536065e-01
1.434029767850098779e+03 6.434469559378833692e-01
1.434036938016863360e+03 6.274901242148054337e-01
1.434044108219479085e+03 7.118892672521565101e-01
1.434051278457945500e+03 7.896477099487040352e-01
1.434058448732263741e+03 8.243222000434846652e-01
1.434065619042432900e+03 8.287489392702056534e-01
1.434072789388453884e+03 8.252925759231587444e-01
1.434079959770326923e+03 8.332586672509234571e-01
1.434087130188051788e+03 8.429769899309649261e-01
1.434094300641628706e+03 8.357836375758364023e-01
1.434101471131058361e+03 7.971770176240683403e-01
1.434108641656340296e+03 6.931109767560973411e-01
1.434115812217475195e+03 5.079599161265642149e-01
1.434122982814462603e+03 3.290130969692108276e-01
1.434130153447303428e+03 2.071503669589454533e-01
1.434137324115997217e+03 1.405437007169523245e-01
1.434144494820544423e+03 1.499460173691168907e-01
1.434151665560945276e+03 1.463494965074472187e-01
1.434158836337200228e+03 1.873062865694613555e-01
1.434166007149308598e+03 3.876721263968914144e-01
1.434173177997271523e+03 6.197801105562128487e-01
1.434180348881088776e+03 7.521337678997785936e-01
1.434187519800760583e+03 8.088116263419840024e-01
1.434194690756286946e+03 8.340565095041081456e-01
1.434201861747668318e+03 8.458847135223057645e-01
1.434209032774904244e+03 8.509055718105904553e-01
1.434216203837996090e+03 8.517465292529291521e-01
1.434223374936942719e+03 8.495741231145524930e-01
1.434230546071745266e+03 8.448616651400073785e-01
1.434237717242403505e+03 8.378801379156258777e-01
1.434244888448917663e+03 8.281914479778708094e-01
1.434252059691288423e+03 8.151632634652090648e-01
1.434259230969514874e+03 7.970114382843298539e-01
1.434266402283597927e+03 7.716905639536713046e-01
1.434273573633537808e+03 7.323816260428658298e-01
1.434280745019334518e+03 6.544495977352062788e-01
1.434287916440988056e+03 4.992085146520088279e-01
1.434295087898498878e+03 3.093283131403964381e-01
1.434302259391867210e+03 2.470003885155315215e-01
1.434309430921092826e+03 3.613143433133815252e-01
1.434316602486176407e+03 4.899984187760845766e-01
1.434323774087117727e+03 5.303058586384620243e-01
1.434330945723917239e+03 5.015770551072751271e-01
1.434338117396575171e+03 4.284072342897676799e-01
1.434345289105091297e+03 3.248075752908260450e-01
1.434352460849466297e+03 2.342778004290577698e-01
1.434359632629699945e+03 1.769347724829314905e-01
1.434366804445792695e+03 1.218556497281689799e-01
1.434373976297744321e+03 6.075273864200803065e-02
1.434381148185555503e+03 1.949425187307534529e-02
1.434388320109226242e+03 3.791073406723759545e-03
1.434395492068756766e+03 1.001820578076187884e-03
1.434402664064147075e+03 3.018740166258319403e-03
1.434409836095397395e+03 7.336955375743107674e-03
1.434417008162508182e+03 9.768591349437562299e-03
1.434424180265478981e+03 7.138884396731267484e-03
1.434431352404310701e+03 2.776253149396799846e-03
1.434438524579003115e+03 5.503471269965186288e-04
1.434445696789556678e+03 5.518636390995727272e-05
1.434452869035970934e+03 9.784753763660086837e-06
1.434460041318247022e+03 1.811023716435173269e-04
1.434467213636384258e+03 1.947906734795995000e-03
1.434474385990383325e+03 1.071791402078948671e-02
1.434481558380244223e+03 3.688118146442462275e-02
1.434488730805967180e+03 8.535211602115326535e-02
1.434495903267552649e+03 1.421129002046250256e-01
1.434503075765000176e+03 1.797788600973289630e-01
1.434510248298309989e+03 1.879728021536200000e-01
1.434517420867482997e+03 2.272279089476171854e-01
1.434524593472518973e+03 3.385857775753124965e-01
1.434531766113417916e+03 4.564421710447206793e-01
1.434538938790180055e+03 5.397559346121907353e-01
1.434546111502805616e+03 5.992436141580053111e-01
1.434553284251295281e+03 6.442017670999331536e-01
1.434560457035648369e+03 6.802544682491338257e-01
1.434567629855865562e+03 7.092119598008566062e-01
1.434574802711947086e+03 7.324742570009150633e-01
1.434581975603892943e+03 7.495509102498550957e-01
1.434589148531703131e+03 7.588845324188739916e-01
1.434596321495378106e+03 7.564755676884271640e-01
1.434603494494918095e+03 7.450038853149607565e-01
1.434610667530323326e+03 7.450728809303686084e-01
1.434617840601593343e+03 7.691301091215865249e-01
1.434625013708729057e+03 7.979462796912539790e-01
1.434632186851730694e+03 8.154377768190144149e-01
1.434639360030597800e+03 8.199539441090886172e-01
1.434646533245330829e+03 8.147088751363835701e-01
1.434653706495930464e+03 8.008943795789147391e-01
1.434660879782395796e+03 7.804786049960206196e-01
1.434668053104728187e+03 7.651569868372289918e-01
1.434675226462927185e+03 7.545355100227962852e-01
1.434682399856992788e+03 7.316688479825173008e-01
1.434689573286925906e+03 7.149521695536482646e-01
1.434696746752725630e+03 7.451086111335541995e-01
1.434703920254393324e+03 8.043968876904079579e-01
1.434711093791928533e+03 8.505657377679116671e-01
1.434718267365331485e+03 8.767311608050678551e-01
1.434725440974602179e+03 8.910029831210561913e-01
1.434732614619741071e+03 8.994797916567337515e-01
1.434739788300748614e+03 9.049467944023369403e-01
1.434746962017624128e+03 9.086300273660139482e-01
1.434754135770368521e+03 9.109537430573699801e-01
1.434761309558982020e+03 9.121926280414189847e-01
1.434768483383464172e+03 9.123990019476798663e-01
1.434775657243815658e+03 9.114943594554973938e-01
1.434782831140036706e+03 9.092779029449407080e-01
1.434790005072127315e+03 9.054201399060535227e-01
1.434797179040087713e+03 8.994695500802237786e-01
1.434804353043917672e+03 8.902075878463197034e-01
1.434811527083617875e+03 8.754908884162011518e-01
1.434818701159188549e+03 8.510905496766258960e-01
1.434825875270629695e+03 8.088056373611955951e-01
1.434833049417941538e+03 7.309553804656407916e-01
1.434840223601123853e+03 5.878916166292982304e-01
1.434847397820177321e+03 3.760457970585456833e-01
1.434854572075102169e+03 2.299345710121811215e-01
1.434861746365898398e+03 2.913034886545093349e-01
1.434868920692566007e+03 4.734798907948745139e-01
1.434876095055105452e+03 6.416244214617161656e-01
1.434883269453516505e+03 7.449381034186559614e-01
1.434890443887799847e+03 7.929198253949336639e-01
1.434897618357955480e+03 7.925806873395333518e-01
1.434904792863983403e+03 7.436527698878019343e-01
1.434911967405884070e+03 6.816473334097759018e-01
1.434919141983657482e+03 6.695020572882336429e-01
1.434926316597304094e+03 7.248560606123245487e-01
1.434933491246823678e+03 8.119248918104675639e-01
1.434940665932216689e+03 8.742755933029446869e-01
1.434947840653483127e+03 9.039933624795202238e-01
1.434955015410623218e+03 9.169423806268615085e-01
1.434962190203637419e+03 9.232652557039404684e-01
1.434969365032525275e+03 9.277509315775481769e-01
1.434976539897287466e+03 9.319426268220603049e-01
1.434983714797924449e+03 9.351732814969113683e-01
1.434990889734435541e+03 9.373032956955172912e-01
1.434998064706821651e+03 9.386003412072645435e-01
1.435005239715082780e+03 9.393379476302602393e-01
1.435012414759218927e+03 9.396598797575821393e-01
1.435019589839230548e+03 9.396304540693186658e-01
1.435026764955117187e+03 9.392651873982436062e-01
1.435033940106879982e+03 9.385803950740860824e-01
1.435041115294518477e+03 9.376988640113481654e-01
1.435048290518033127e+03 9.366823516906275238e-01
1.435055465777423706e+03 9.354445767516487154e-01
1.435062641072690894e+03 9.338518753320810273e-01
1.435069816403834466e+03 9.319324944873930150e-01
1.435076991770854875e+03 9.296838736211890941e-01
1.435084167173752348e+03 9.270783241457283275e-01
1.435091342612526660e+03 9.239448169002217881e-01
1.435098518087178263e+03 9.201853496573577651e-01
1.435105693597707614e+03 9.155678478265039111e-01
1.435112869144114484e+03 9.099600801805821648e-01
1.435120044726399328e+03 9.029533829904015096e-01
1.435127220344561920e+03 8.941583893494855495e-01
1.435134395998602486e+03 8.826042360732272440e-01
1.435141571688521935e+03 8.674362637391037634e-01
1.435148747414319587e+03 8.490934298340215847e-01
1.435155923175996122e+03 8.301139951575914333e-01
1.435163098973551541e+03 8.080188196819546587e-01
